ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,local_code,coordinates
22224,55114,76519,0,107307,107317,107606,122891,111581,111581,167850
22225,55114,76520,0,107307,107317,108209,122892,111581,111581,167851
22226,55113,76521,0,107307,107317,107612,122893,111581,111581,167852
22227,55114,76522,0,107307,107317,107606,122894,111581,111581,167853
22228,55114,76523,0,107307,107317,107606,122895,111581,111581,167854
22229,55114,76524,0,107307,107317,107606,122896,111581,111581,167855
22230,55114,76525,0,107307,107317,107606,122897,111581,111581,167856
22231,55114,76526,0,107307,107317,107606,122898,111581,111581,167857
22232,55114,76527,0,107307,107317,107606,122899,111581,111581,167858
22233,55114,76528,0,107307,107317,107612,122900,111581,111581,167859
22234,55114,76529,0,107307,107317,107606,122901,111581,111581,167860
22235,55114,76530,0,107307,107317,107606,122901,111581,111581,167861
22236,55114,76531,0,107307,107317,107606,122902,111581,111581,167862
22237,55114,76532,0,107307,107317,107606,111581,111581,111581,167863
22238,55114,76533,0,107307,107317,108210,120353,111581,111581,167864
22239,55114,76534,0,107307,107317,107606,122903,111581,111581,167865
22240,55114,76535,0,107307,107317,107606,122904,111581,111581,167866
22241,55114,76536,0,107307,107317,107606,122905,111581,111581,167867
22242,55113,76537,0,107307,107317,107606,122906,111581,111581,167868
22243,55114,76538,0,107307,107317,107606,122907,111581,111581,167869
22244,55114,76539,594,107307,107317,107606,111581,111581,111581,167870
22245,55114,76540,74,107307,107317,107606,111581,111581,111581,167871
22246,55113,76541,0,107307,107317,107606,113236,111581,111581,167872
22247,55113,76542,0,107307,107317,107606,113236,111581,111581,167873
22248,55113,76543,0,107307,107317,107606,110395,111581,111581,167874
22249,55113,76544,0,107307,107317,107606,122908,111581,111581,167875
22250,55113,76545,0,107307,107317,107606,110892,111581,111581,167876
22251,55113,76546,0,107307,107317,107606,122909,111581,111581,167877
22252,55113,76547,0,107307,107317,107606,110526,111581,111581,167878
22253,55113,76548,0,107307,107317,107606,120388,111581,111581,167879
22254,55113,76549,0,107307,107317,107606,111367,111581,111581,167880
22255,55113,76550,0,107307,107317,107606,115190,111581,111581,167881
22256,55113,76551,0,107307,107317,107606,122910,111581,111581,167882
22257,55114,76552,0,107307,107317,107606,122911,111581,111581,167883
22258,55114,76553,0,107307,107317,107606,111581,111581,111581,167884
22259,55114,76554,0,107307,107317,108209,111581,111581,111581,167885
22260,55114,76555,0,107307,107317,107606,111581,111581,111581,167886
22261,55114,76556,80,107307,107317,107612,111581,111581,111581,167887
22262,55114,76557,0,107307,107317,107606,122912,111581,111581,167888
22263,55114,76558,0,107307,107317,107606,111581,111581,111581,167889
22264,55114,76559,0,107307,107317,107606,122913,111581,111581,167890
22265,55114,76560,0,107307,107317,107606,111581,111581,111581,167891
22266,55114,76561,0,107307,107317,108209,122914,111581,111581,167892
22267,55114,76562,0,107307,107317,107606,111581,111581,111581,167893
22268,55114,76563,0,107307,107317,107606,111581,111581,111581,167894
22269,55114,76564,454,107307,107317,107606,122915,111581,111581,167895
22270,55114,76565,0,107307,107317,107606,122916,111581,111581,167896
22271,55114,76566,39,107307,107317,107606,122917,111581,111581,167897
22272,55114,76567,114,107307,107317,107606,110574,111581,111581,167898
22273,55114,76568,614,107307,107317,107606,111581,111581,111581,167899
22274,55114,76569,102,107307,107317,108209,76569,111581,111581,167900
22275,55114,76570,43,107307,107317,107606,111581,111581,111581,167901
22276,55114,76571,454,107307,107317,107606,122918,111581,111581,167902
22277,55114,76572,0,107307,107317,107606,111581,111581,111581,167903
22278,55114,76573,0,107307,107317,107612,111581,111581,111581,167904
22279,55114,76574,0,107307,107317,107612,122919,111581,111581,167905
22280,55114,76575,0,107307,107317,107606,111581,111581,111581,167906
22281,55114,76576,0,107307,107317,107606,111581,111581,111581,167907
22282,55114,76577,44,107307,107317,107606,122920,111581,111581,167908
22283,55114,76578,674,107307,107317,107612,111581,111581,111581,167909
22284,55114,76579,0,107307,107317,107606,111581,111581,111581,167910
22285,55114,76580,0,107307,107317,107606,111581,111581,111581,167911
22286,55114,76581,0,107307,107317,107606,111581,111581,111581,167912
22287,55114,76582,0,107307,107317,108210,111581,111581,111581,167913
22288,55114,76583,0,107307,107317,107606,122921,111581,111581,167914
22289,55114,76584,0,107307,107317,107606,111581,111581,111581,167915
22290,55114,76585,84,107307,107317,107606,111581,111581,111581,167916
22291,55114,76586,364,107307,107317,107606,111581,111581,111581,167917
22292,55114,76587,37,107307,107317,107606,111581,111581,111581,167918
22293,55114,76588,0,107307,107317,107606,111581,111581,111581,167919
22294,55114,76589,0,107307,107317,107606,111581,111581,111581,167920
22295,55114,76590,0,107307,107317,108210,111581,111581,111581,167921
22296,55114,76591,834,107307,107317,107606,111581,111581,111581,167922
22297,55114,76592,0,107307,107317,107606,111581,111581,111581,167923
22298,55114,76593,97,107307,107317,107606,111581,111581,111581,167924
22299,55114,76594,326,107307,107317,107606,111581,111581,111581,167925
22300,55114,76595,62,107307,107317,107606,111581,111581,111581,167926
22301,55114,76596,359,107307,107317,107606,111581,111581,111581,167927
22302,55114,76597,99,107307,107317,107612,111581,111581,111581,167928
22303,55114,76598,368,107307,107317,107606,122922,111581,111581,167929
22304,55114,76599,630,107307,107317,107612,111581,111581,111581,167930
22305,55114,76600,0,107307,107317,107606,111581,111581,111581,167931
22306,55114,76601,0,107307,107317,107606,111581,111581,111581,167932
22307,55114,76602,534,107307,107317,107606,122923,111581,111581,167933
22308,55114,76603,309,107307,107317,107606,111581,111581,111581,167934
22309,55114,76604,123,107307,107317,107606,111581,111581,111581,167935
22310,55114,76605,0,107307,107317,107606,111581,111581,111581,167936
22311,55114,76606,0,107307,107317,107612,111581,111581,111581,167937
22312,55114,76607,0,107307,107317,108209,122924,111581,111581,167938
22313,55114,76608,0,107307,107317,107606,111581,111581,111581,167939
22314,55114,76609,0,107307,107317,107606,122925,111581,111581,167940
22315,55114,76610,0,107307,107317,107612,111581,111581,111581,167941
22316,55114,76611,316,107307,107317,107606,111581,111581,111581,167942
22317,55114,76612,0,107307,107317,107606,122926,111581,111581,167943
22318,55114,76613,0,107307,107317,107606,122927,111581,111581,167944
22319,55114,76614,0,107307,107317,107606,122928,111581,111581,167945
22320,55114,76615,0,107307,107317,107606,122929,111581,111581,167946
22321,55114,76616,559,107307,107317,107606,111581,111581,111581,167947
22322,55114,76617,217,107307,107317,107606,122930,111581,111581,167948
22323,55114,76618,0,107307,107317,107606,122931,111581,111581,167949
22324,55114,76619,625,107307,107317,107606,111581,111581,111581,167950
22325,55114,76620,284,107307,107317,107606,111581,111581,111581,167951
22326,55114,76621,159,107307,107317,107606,111581,111581,111581,167952
22327,55114,76622,184,107307,107317,107606,111581,111581,111581,167953
22328,55114,76623,0,107307,107317,107606,111581,111581,111581,167954
22329,55114,76624,0,107307,107317,107606,111581,111581,111581,167955
22330,55114,76625,0,107307,107317,108210,111581,111581,111581,167956
22331,55115,76626,0,107307,107317,107606,111581,111581,111581,167957
22332,55114,76627,114,107307,107317,107606,122932,111581,111581,167958
22333,55114,76628,54,107307,107317,107606,111581,111581,111581,167959
22334,55114,76629,94,107307,107317,107606,111581,111581,111581,167960
22335,55114,76630,0,107307,107317,107606,111581,111581,111581,167961
22336,55114,76631,357,107307,107317,107606,111581,111581,111581,167962
22337,55114,76632,334,107307,107317,108588,111581,111581,111581,167963
22338,55114,76633,251,107307,107317,107606,111581,111581,111581,167964
22339,55114,76634,164,107307,107317,107606,111581,111581,111581,167965
22340,55114,76635,170,107307,107317,107606,122933,111581,111581,167966
22341,55114,76636,49,107307,107317,107606,111581,111581,111581,167967
22342,55114,76637,394,107307,107317,107612,122934,111581,111581,167968
22343,55114,76638,494,107307,107317,107612,122935,111581,111581,167969
22344,55114,76639,169,107307,107317,107606,111581,111581,111581,167970
22345,55114,76640,84,107307,107317,107606,122936,111581,111581,167971
22346,55114,76641,424,107307,107317,107606,111581,111581,111581,167972
22347,55114,76642,394,107307,107317,107606,122290,111581,111581,167973
22348,55114,76643,619,107307,107317,107606,111581,111581,111581,167974
22349,55114,76644,834,107307,107317,108209,111581,111581,111581,167975
22350,55114,76645,59,107307,107317,107606,111581,111581,111581,167976
22351,55114,76646,69,107307,107317,107606,111581,111581,111581,167977
22352,55114,76647,94,107307,107317,107606,111581,111581,111581,167978
22353,55114,76648,215,107307,107317,107606,111581,111581,111581,167979
22354,55114,76649,284,107307,107317,107606,111581,111581,111581,167980
22355,55114,76650,334,107307,107317,107606,111581,111581,111581,167981
22356,55114,76651,84,107307,107317,107606,111581,111581,111581,167982
22357,55114,76652,924,107307,107317,107612,111581,111581,111581,167983
22358,55114,76653,149,107307,107317,107606,122937,111581,111581,167984
22359,55114,76654,359,107307,107317,107606,111581,111581,111581,167985
22360,55114,76655,433,107307,107317,107606,122938,111581,111581,167986
22361,55114,76656,0,107307,107317,107606,111581,111581,111581,167987
22362,55114,76657,261,107307,107317,107606,111581,111581,111581,167988
22363,55114,76658,999,107307,107317,107606,111581,111581,111581,167989
22364,55114,76659,278,107307,107317,107606,111581,111581,111581,167990
22365,55114,76660,584,107307,107317,107612,111581,111581,111581,167991
22366,55114,76661,329,107307,107317,107606,111581,111581,111581,167992
22367,55114,76662,394,107307,107317,107606,111581,111581,111581,167993
22368,55114,76663,312,107307,107317,107606,111581,111581,111581,167994
22369,55114,76664,1024,107307,107317,107606,111581,111581,111581,167995
22370,55114,76665,444,107307,107317,107606,111581,111581,111581,167996
22371,55114,76666,444,107307,107317,107606,111581,111581,111581,167997
22372,55114,76667,0,107307,107317,107606,111581,111581,111581,167998
22373,55114,76668,84,107307,107317,107606,111581,111581,111581,167999
22374,55114,76669,1002,107307,107317,107606,122939,111581,111581,168000
22375,55114,76670,405,107307,107317,107606,122940,111581,111581,168001
22376,55114,76671,142,107307,107317,107606,111581,111581,111581,168002
22377,55114,76672,1418,107307,107317,107606,111581,111581,111581,168003
22378,55114,76673,0,107307,107317,108209,122941,111581,111581,168004
22379,55114,76674,649,107307,107317,108210,111581,111581,111581,168005
22380,55114,76675,164,107307,107317,107606,111581,111581,111581,168006
22381,55114,76676,409,107307,107317,107606,111581,111581,111581,168007
22382,55114,76677,0,107307,107317,107612,122942,111581,111581,168008
22383,55114,76678,254,107307,107317,107606,111581,111581,111581,168009
22384,55114,76679,287,107307,107317,107606,111581,111581,111581,168010
22385,55114,76680,734,107307,107317,107606,111581,111581,111581,168011
22386,55114,76681,0,107307,107317,108209,111581,111581,111581,168012
22387,55114,76682,0,107307,107317,108209,111581,111581,111581,168013
22388,55114,76683,0,107307,107317,107606,122943,111581,111581,168014
22389,55114,76684,0,107307,107317,108209,116715,111581,111581,168015
22390,55114,76685,0,107307,107317,107606,112093,111581,111581,168016
22391,55114,76686,0,107307,107317,108209,111581,111581,111581,168017
22392,55114,76687,0,107307,107317,107606,76687,111581,111581,168018
22393,55114,76688,0,107307,107317,108209,111581,111581,111581,168019
22394,55114,76689,0,107307,107317,107606,122944,111581,111581,168020
22395,55114,76690,0,107307,107317,107606,111581,111581,111581,168021
22396,55113,76691,0,107307,107317,107606,122945,111581,111581,168022
22397,55114,76692,0,107307,107317,107606,111581,111581,111581,168023
22398,55114,76693,0,107307,107317,107606,122946,111581,111581,168024
22399,55114,76694,0,107307,107317,107606,122947,111581,111581,168025
22400,55114,76695,0,107307,107317,107606,122948,111581,111581,168026
22401,55114,76696,0,107307,107317,107606,111581,111581,111581,168027
22402,55114,76697,0,107307,107317,107606,122949,111581,111581,168028
22403,55114,76698,0,107307,107317,107606,122950,111581,111581,168029
22404,55114,76699,0,107307,107317,107606,114067,111581,111581,168030
22405,55114,76700,0,107307,107317,107606,122951,111581,111581,168031
22406,55114,76701,0,107307,107317,107606,122952,111581,111581,168032
22407,55114,76702,0,107307,107317,107606,120480,111581,111581,168033
22408,55114,76703,0,107307,107317,107606,122953,111581,111581,168034
22409,55114,76704,0,107307,107317,107606,122954,111581,111581,168035
22410,55115,76705,0,107307,107317,107606,120350,111581,111581,168036
22411,55115,76706,0,107307,107317,107606,115064,111581,111581,168037
22412,55115,76707,0,107307,107317,107606,110663,111581,111581,168038
22413,55114,76708,0,107307,107317,107606,111581,111581,111581,168039
22414,55114,76709,0,107307,107317,107606,122881,111581,111581,168040
22415,55113,76710,0,107307,107317,107606,111581,111581,111581,168041
22416,55115,76711,0,107307,107317,107606,111581,111581,111581,168042
22417,55114,76698,0,107307,107317,107606,122955,111581,111581,168043
22418,55114,76712,0,107307,107317,107606,111581,111581,111581,168044
22419,55114,76713,0,107307,107317,107606,111581,111581,111581,168045
22420,55114,76714,0,107307,107317,107612,111581,111581,111581,168046
22421,55114,76715,0,107307,107317,107606,111581,111581,111581,168047
22422,55114,76716,0,107307,107317,107606,111581,111581,111581,168048
22423,55113,76717,0,107307,107317,107606,122956,111581,111581,168049
22424,55114,76718,0,107307,107317,107606,111581,111581,111581,168050
22425,55114,76719,0,107307,107317,107606,122957,111581,111581,168051
22426,55114,76720,0,107307,107317,107606,111581,111581,111581,168052
22427,55114,76721,0,107307,107317,107606,122958,111581,111581,168053
22428,55115,76722,841,107307,107317,107606,122959,111581,111581,168054
22429,55114,76723,0,107307,107317,107606,111581,111581,111581,168055
22430,55114,76724,0,107307,107317,107612,111581,111581,111581,168056
22431,55114,76725,0,107307,107317,107612,111581,111581,111581,168057
22432,55114,76726,0,107307,107317,107612,111581,111581,111581,168058
22433,55114,76727,0,107307,107317,107612,122960,111581,111581,168059
22434,55114,76728,0,107307,107317,107606,122961,111581,111581,168060
22435,55114,76729,0,107307,107317,107612,122962,111581,111581,168061
22436,55114,76730,575,107307,107317,108209,122963,111581,111581,168062
